DMR_TRIP_IDENTIFIER,DMR_EFFORT_IDENTIFIER,REGION,STRATUM,COMMON_NAME,SAMPLE_LENGTH,FREQUENCY,SAMPLE_TYPE,SEX,MATURITY_TYPE,DMR_TRAWL_FISHID,DMR_SAMPLE_IDENTIFIER,AGE,SAMPLE_WEIGHT,GUT_FULLNESS
FL05,6,1,4,flounder atlantic witch (gray sole),42,1,Bio,Female,T,G107,4123,,522,
FL05,6,1,4,hake silver (whiting),23,1,Bio,Male,T,G072,4181,,102,
FL05,6,1,4,hake silver (whiting),24,1,Bio,Male,T,G072,4179,,90,.25 cc
FL05,6,1,4,hake silver (whiting),24,1,Bio,Male,T,G072,4182,,105,
FL05,6,1,4,hake silver (whiting),24,1,Bio,Male,S,G072,4190,,96,
FL05,6,1,4,hake silver (whiting),24,1,Bio,Male,R,G072,4193,,112,
FL05,6,1,4,hake silver (whiting),25,1,Bio,Male,T,G072,4192,,120,
FL05,6,1,4,hake silver (whiting),26,1,Bio,Male,T,G072,4180,,114,
FL05,6,1,4,hake silver (whiting),26,1,Bio,Female,D,G072,4188,,131,
FL05,6,1,4,hake silver (whiting),26,1,Bio,Female,T,G072,4168,,125,empty
FL05,6,1,4,hake silver (whiting),26,1,Bio,Male,S,G072,4173,,114,
FL05,6,1,4,hake silver (whiting),27,1,Bio,Female,D,G072,4194,,147,
FL05,6,1,4,hake silver (whiting),27,1,Bio,Female,D,G072,4171,,136,
FL05,6,1,4,hake silver (whiting),27,1,Bio,Female,T,G072,4185,,149,
FL05,6,1,4,hake silver (whiting),27,1,Bio,Female,T,G072,4172,,134,
FL05,6,1,4,hake silver (whiting),27,1,Bio,Male,T,G072,4175,,144,
FL05,6,1,4,hake silver (whiting),27,1,Bio,Female,T,G072,4166,,163,empty
FL05,6,1,4,hake silver (whiting),27,1,Bio,Female,T,G072,4174,,155,
FL05,6,1,4,hake silver (whiting),28,1,Bio,Female,D,G072,4191,,153,
FL05,6,1,4,hake silver (whiting),28,1,Bio,Female,D,G072,4187,,152,
FL05,6,1,4,hake silver (whiting),28,1,Bio,Female,D,G072,4178,,156,
FL05,6,1,4,hake silver (whiting),28,1,Bio,Female,D,G072,4195,,146,
FL05,6,1,4,hake silver (whiting),28,1,Bio,Female,D,G072,4170,,178,1.0 cc
FL05,6,1,4,hake silver (whiting),28,1,Bio,Female,T,G072,4189,,163,
FL05,6,1,4,hake silver (whiting),28,1,Bio,Female,D,G072,4176,,141,
FL05,6,1,4,hake silver (whiting),28,1,Bio,Female,D,G072,4183,,172,
FL05,6,1,4,hake silver (whiting),28,1,Bio,Female,D,G072,4186,,166,
FL05,6,1,4,hake silver (whiting),29,1,Bio,Female,D,G072,4167,,164,empty
FL05,6,1,4,hake silver (whiting),29,1,Bio,Female,R,G072,4177,,180,
FL05,6,1,4,hake silver (whiting),31,1,Bio,Female,D,G072,4169,,222,2.5 cc
FL05,6,1,4,hake silver (whiting),34,1,Bio,Female,D,G072,4184,,320,empty
FL05,6,1,4,monkfish,35,1,Bio,Male,T,G197,4196,,500,empty
FL05,7,1,3,cod atlantic,16,1,Bio,Female,I,G073,4230,,32,.01 cc
FL05,7,1,3,cod atlantic,53,1,Bio,Male,D,G073,4231,,1500,15.0 cc
FL05,7,1,3,cod atlantic,55,1,Bio,Male,D,G073,4232,,1900,1.5 cc
FL05,7,1,3,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,4228,,20,
FL05,7,1,3,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,4226,,21,
FL05,7,1,3,flounder atlantic witch (gray sole),21,1,Bio,Male,I,G107,4229,,45,
FL05,7,1,3,flounder atlantic witch (gray sole),27,1,Bio,Female,I,G107,4227,,110,
FL05,7,1,3,hake white,29,1,Bio,Male,S,G076,4237,,135,
FL05,7,1,3,hake white,29,1,Bio,Female,I,G076,4235,,184,empty
FL05,7,1,3,hake white,33,1,Bio,Male,S,G076,4234,,225,5.0 cc
FL05,7,1,3,hake white,33,1,Bio,Female,I,G076,4242,,244,
FL05,7,1,3,hake white,33,1,Bio,Female,T,G076,4238,,238,
FL05,7,1,3,hake white,34,1,Bio,Female,I,G076,4236,,305,empty
FL05,7,1,3,hake white,35,1,Bio,Male,T,G076,4233,,315,empty
FL05,7,1,3,hake white,35,1,Bio,Male,T,G076,4241,,388,
FL05,7,1,3,hake white,35,1,Bio,Male,T,G076,4239,,348,2.0 cc
FL05,7,1,3,hake white,36,1,Bio,Female,I,G076,4240,,358,empty
FL05,7,1,3,monkfish,30,1,Bio,Female,T,G197,4245,,354,empty
FL05,7,1,3,monkfish,41,1,Bio,Female,T,G197,4244,,1120,65.0 cc
FL05,7,1,3,monkfish,61,1,Bio,Male,T,G197,4243,,3680,empty
FL05,9,1,3,flounder atlantic witch (gray sole),17,1,Bio,Female,I,G107,4296,,19,
FL05,9,1,3,flounder atlantic witch (gray sole),17,1,Bio,Female,I,G107,4297,,21,
FL05,9,1,3,hake white,21,1,Bio,Female,I,G076,4299,,50,3.0 cc
FL05,9,1,3,hake white,21,1,Bio,Female,I,G076,4304,,61,1.25 cc
FL05,9,1,3,hake white,23,1,Bio,Female,I,G076,4300,,99,2.5 cc
FL05,9,1,3,hake white,28,1,Bio,Male,I,G076,4303,,155,3.0 cc
FL05,9,1,3,hake white,31,1,Bio,Male,I,G076,4298,,201,0.75 cc
FL05,9,1,3,hake white,32,1,Bio,Female,I,G076,4302,,216,3.0 cc
FL05,9,1,3,hake white,33,1,Bio,Female,I,G076,4301,,261,blown
FL05,9,1,3,monkfish,19,1,Bio,Male,T,G197,4308,,99,8.0 cc
FL05,9,1,3,monkfish,30,1,Bio,,,G197,4305,,445,empty
FL05,9,1,3,monkfish,36,1,Bio,Female,T,G197,4309,,738,3.0 cc
FL05,9,1,3,monkfish,43,1,Bio,Male,T,G197,4307,,1215,15.0 cc
FL05,9,1,3,monkfish,53,1,Bio,Male,T,G197,4306,,1899,empty
FL05,9,1,3,plaice american (dab),18,1,Bio,Male,T,G102,4285,,39,
FL05,9,1,3,plaice american (dab),18,1,Bio,Male,T,G102,4271,,38,
FL05,9,1,3,plaice american (dab),18,1,Bio,Male,T,G102,4273,,38,
FL05,9,1,3,plaice american (dab),19,1,Bio,Female,I,G102,4284,,41,
FL05,9,1,3,plaice american (dab),19,1,Bio,Male,T,G102,4287,,46,
FL05,9,1,3,plaice american (dab),19,1,Bio,Male,T,G102,4295,,37,
FL05,9,1,3,plaice american (dab),19,1,Bio,Female,I,G102,4274,,44,
FL05,9,1,3,plaice american (dab),19,1,Bio,Male,T,G102,4276,,47,
FL05,9,1,3,plaice american (dab),19,1,Bio,Female,I,G102,4278,,38,
FL05,9,1,3,plaice american (dab),19,1,Bio,Male,T,G102,4292,,45,
FL05,9,1,3,plaice american (dab),20,1,Bio,Male,S,G102,4291,,50,
FL05,9,1,3,plaice american (dab),20,1,Bio,Male,T,G102,4279,,57,
FL05,9,1,3,plaice american (dab),21,1,Bio,Male,T,G102,4288,,67,
FL05,9,1,3,plaice american (dab),21,1,Bio,Male,T,G102,4275,,58,
FL05,9,1,3,plaice american (dab),22,1,Bio,Male,T,G102,4286,,66,
FL05,9,1,3,plaice american (dab),23,1,Bio,Male,T,G102,4293,,73,
FL05,9,1,3,plaice american (dab),23,1,Bio,Male,T,G102,4280,,71,
FL05,9,1,3,plaice american (dab),25,1,Bio,Female,T,G102,4294,,117,
FL05,9,1,3,plaice american (dab),25,1,Bio,Female,T,G102,4290,,99,
FL05,9,1,3,plaice american (dab),26,1,Bio,Female,T,G102,4289,,130,
FL05,9,1,3,plaice american (dab),27,1,Bio,Female,T,G102,4272,,133,
FL05,9,1,3,plaice american (dab),27,1,Bio,Female,T,G102,4283,,150,
FL05,9,1,3,plaice american (dab),29,1,Bio,Female,T,G102,4282,,159,
FL05,9,1,3,plaice american (dab),30,1,Bio,Female,T,G102,4281,,189,
FL05,9,1,3,plaice american (dab),32,1,Bio,Female,T,G102,4277,,222,
FL05,10,1,4,cod atlantic,47,1,Bio,Male,T,G073,4365,,1025,empty
FL05,10,1,4,cod atlantic,56,1,Bio,Male,T,G073,4364,,1652,.2 cc
FL05,10,1,4,flounder atlantic witch (gray sole),13,1,Bio,Male,I,G107,4352,,12,
FL05,10,1,4,flounder atlantic witch (gray sole),14,1,Bio,Female,I,G107,4362,,18,
FL05,10,1,4,flounder atlantic witch (gray sole),14,1,Bio,Male,I,G107,4349,,15,
FL05,10,1,4,flounder atlantic witch (gray sole),14,1,Bio,Male,I,G107,4348,,16,
FL05,10,1,4,flounder atlantic witch (gray sole),14,1,Bio,Male,I,G107,4343,,18,
FL05,10,1,4,flounder atlantic witch (gray sole),14,1,Bio,Male,I,G107,4355,,20,
FL05,10,1,4,flounder atlantic witch (gray sole),15,1,Bio,Female,I,G107,4361,,18,
FL05,10,1,4,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,4358,,14,
FL05,10,1,4,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,4357,,14,
FL05,10,1,4,flounder atlantic witch (gray sole),15,1,Bio,Female,I,G107,4356,,22,
FL05,10,1,4,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,4354,,16,
FL05,10,1,4,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,4353,,18,
FL05,10,1,4,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,4351,,20,
FL05,10,1,4,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,4350,,15,
FL05,10,1,4,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,4339,,17,
FL05,10,1,4,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,4342,,18,
FL05,10,1,4,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,4340,,20,
FL05,10,1,4,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,4341,,30,
FL05,10,1,4,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,4360,,17,
FL05,10,1,4,flounder atlantic witch (gray sole),17,1,Bio,Male,I,G107,4359,,24,
FL05,10,1,4,flounder atlantic witch (gray sole),21,1,Bio,Male,I,G107,4346,,57,
FL05,10,1,4,flounder atlantic witch (gray sole),24,1,Bio,Male,T,G107,4347,,85,
FL05,10,1,4,flounder atlantic witch (gray sole),29,1,Bio,Male,T,G107,4363,,138,
FL05,10,1,4,flounder atlantic witch (gray sole),32,1,Bio,Female,T,G107,4344,,199,
FL05,10,1,4,flounder atlantic witch (gray sole),33,1,Bio,Male,S,G107,4338,,213,
FL05,10,1,4,flounder atlantic witch (gray sole),37,1,Bio,Female,T,G107,4345,,290,
FL05,10,1,4,flounder atlantic witch (gray sole),37,1,Bio,Male,T,G107,4337,,272,
FL05,10,1,4,flounder atlantic witch (gray sole),40,1,Bio,Female,T,G107,4336,,366,
FL05,10,1,4,monkfish,39,1,Bio,Female,T,G197,4366,,794,empty
FL05,10,1,4,monkfish,57,1,Bio,Female,T,G197,4367,,2720,empty
FL05,10,1,4,monkfish,60,1,Bio,Female,T,G197,4368,,3160,105 cc
FL05,10,1,4,monkfish,65,1,Bio,Female,T,G197,4370,,4500,empty
FL05,10,1,4,monkfish,77,1,Bio,Female,T,G197,4369,,7160,200 cc
FL05,10,1,4,plaice american (dab),11,1,Bio,Female,I,G102,4323,,18,
FL05,10,1,4,plaice american (dab),11,1,Bio,Male,I,G102,4317,,14,
FL05,10,1,4,plaice american (dab),11,1,Bio,Male,I,G102,4320,,18,
FL05,10,1,4,plaice american (dab),11,1,Bio,Male,I,G102,4321,,20,
FL05,10,1,4,plaice american (dab),12,1,Bio,Female,I,G102,4322,,18,
FL05,10,1,4,plaice american (dab),16,1,Bio,Male,I,G102,4335,,45,
FL05,10,1,4,plaice american (dab),17,1,Bio,Male,T,G102,4327,,51,
FL05,10,1,4,plaice american (dab),18,1,Bio,Male,T,G102,4316,,51,
FL05,10,1,4,plaice american (dab),19,1,Bio,Male,T,G102,4312,,49,
FL05,10,1,4,plaice american (dab),19,1,Bio,Male,T,G102,4319,,60,
FL05,10,1,4,plaice american (dab),19,1,Bio,Male,T,G102,4314,,52,
FL05,10,1,4,plaice american (dab),20,1,Bio,Male,T,G102,4330,,16,
FL05,10,1,4,plaice american (dab),21,1,Bio,Male,T,G102,4315,,69,
FL05,10,1,4,plaice american (dab),21,1,Bio,Male,T,G102,4326,,60,
FL05,10,1,4,plaice american (dab),22,1,Bio,Male,T,G102,4318,,75,
FL05,10,1,4,plaice american (dab),23,1,Bio,Female,T,G102,4311,,90,
FL05,10,1,4,plaice american (dab),23,1,Bio,Male,T,G102,4331,,98,
FL05,10,1,4,plaice american (dab),23,1,Bio,Female,T,G102,4328,,86,
FL05,10,1,4,plaice american (dab),26,1,Bio,Female,T,G102,4325,,136,
FL05,10,1,4,plaice american (dab),27,1,Bio,Female,T,G102,4313,,146,
FL05,10,1,4,plaice american (dab),28,1,Bio,Female,T,G102,4310,,162,
FL05,10,1,4,plaice american (dab),30,1,Bio,Female,T,G102,4329,,205,
FL05,10,1,4,plaice american (dab),30,1,Bio,Female,T,G102,4334,,218,
FL05,10,1,4,plaice american (dab),33,1,Bio,Female,T,G102,4324,,245,
FL05,10,1,4,plaice american (dab),34,1,Bio,Female,T,G102,4333,,255,
FL05,10,1,4,plaice american (dab),34,1,Bio,Female,T,G102,4332,,312,
FL05,11,1,1,haddock,13,1,Bio,Female,I,G074,4376,,19,0.2 cc
FL05,11,1,1,haddock,15,1,Bio,Male,I,G074,4375,,29,0.1 cc
FL05,12,1,2,monkfish,18,1,Bio,Female,I,G197,4391,,89,1.5 cc
FL05,12,1,2,monkfish,23,1,Bio,Female,T,G197,4386,,195,empty
FL05,12,1,2,monkfish,23,1,Bio,Male,T,G197,4390,,185,1.5 cc
FL05,12,1,2,monkfish,25,1,Bio,Female,T,G197,4388,,220,empty
FL05,12,1,2,monkfish,25,1,Bio,Female,T,G197,4387,,232,empty
FL05,12,1,2,monkfish,26,1,Bio,Male,T,G197,4383,,351,30 cc
FL05,12,1,2,monkfish,29,1,Bio,Female,T,G197,4384,,426,empty
FL05,12,1,2,monkfish,29,1,Bio,Male,T,G197,4385,,442,60 cc
FL05,12,1,2,monkfish,29,1,Bio,Male,T,G197,4389,,496,80 cc
FL05,12,1,2,monkfish,30,1,Bio,Male,T,G197,4392,,390,40 cc
FL05,13,2,1,hake silver (whiting),18,1,Bio,Male,T,G072,4405,,40,1.0 cc
FL05,13,2,1,hake silver (whiting),20,1,Bio,Male,I,G072,4404,,56,0.75 cc
FL05,13,2,1,hake silver (whiting),20,1,Bio,Female,I,G072,4403,,56,0.25 cc
FL05,13,2,1,hake silver (whiting),20,1,Bio,Female,I,G072,4406,,49,1.0 cc
FL05,13,2,1,hake silver (whiting),20,1,Bio,Male,T,G072,4400,,49,0.5 cc
FL05,13,2,1,hake silver (whiting),21,1,Bio,Female,T,G072,4401,,57,0.25 cc
FL05,13,2,1,hake silver (whiting),21,1,Bio,Female,T,G072,4399,,62,2.0 cc
FL05,13,2,1,hake silver (whiting),22,1,Bio,Female,T,G072,4402,,72,empty
FL05,14,2,3,flounder atlantic witch (gray sole),12,1,Bio,Female,I,G107,4477,,9,
FL05,14,2,3,flounder atlantic witch (gray sole),13,1,Bio,Male,I,G107,4485,,11,
FL05,14,2,3,flounder atlantic witch (gray sole),13,1,Bio,Female,I,G107,4480,,12,
FL05,14,2,3,flounder atlantic witch (gray sole),14,1,Bio,Male,I,G107,4479,,14,
FL05,14,2,3,flounder atlantic witch (gray sole),14,1,Bio,Male,I,G107,4488,,16,
FL05,14,2,3,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,4476,,18,
FL05,14,2,3,flounder atlantic witch (gray sole),15,1,Bio,Female,I,G107,4483,,17,
FL05,14,2,3,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,4487,,21,
FL05,14,2,3,flounder atlantic witch (gray sole),16,1,Bio,Female,I,G107,4478,,21,
FL05,14,2,3,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,4474,,22,
FL05,14,2,3,flounder atlantic witch (gray sole),16,1,Bio,Female,I,G107,4472,,22,
FL05,14,2,3,flounder atlantic witch (gray sole),16,1,Bio,Male,I,G107,4471,,20,
FL05,14,2,3,flounder atlantic witch (gray sole),17,1,Bio,Male,I,G107,4486,,24,
FL05,14,2,3,flounder atlantic witch (gray sole),17,1,Bio,Female,I,G107,4484,,22,
FL05,14,2,3,flounder atlantic witch (gray sole),17,1,Bio,Female,I,G107,4482,,25,
FL05,14,2,3,flounder atlantic witch (gray sole),18,1,Bio,Female,I,G107,4481,,29,
FL05,14,2,3,flounder atlantic witch (gray sole),18,1,Bio,Female,I,G107,4473,,30,
FL05,14,2,3,flounder atlantic witch (gray sole),21,1,Bio,Male,I,G107,4475,,54,
FL05,14,2,3,hake white,8,1,Bio,Female,I,G076,4496,,3,0.1 cc
FL05,14,2,3,hake white,9,1,Bio,Female,I,G076,4501,,5,0.1 cc
FL05,14,2,3,hake white,23,1,Bio,Female,I,G076,4502,,83,0.2 cc
FL05,14,2,3,hake white,24,1,Bio,Male,I,G076,4491,,103,3.0 cc
FL05,14,2,3,hake white,24,1,Bio,Female,I,G076,4498,,91,
FL05,14,2,3,hake white,25,1,Bio,Male,I,G076,4493,,107,2.5 cc
FL05,14,2,3,hake white,26,1,Bio,Female,I,G076,4495,,136,4.0 cc
FL05,14,2,3,hake white,26,1,Bio,Female,I,G076,4500,,118,
FL05,14,2,3,hake white,28,1,Bio,Male,I,G076,4505,,162,0.1 cc
FL05,14,2,3,hake white,30,1,Bio,Female,I,G076,4503,,221,3.0 cc
FL05,14,2,3,hake white,32,1,Bio,Female,I,G076,4497,,259,
FL05,14,2,3,hake white,32,1,Bio,Female,I,G076,4492,,264,10.0 cc
FL05,14,2,3,hake white,34,1,Bio,Male,T,G076,4499,,333,
FL05,14,2,3,hake white,34,1,Bio,Male,T,G076,4490,,313,1.5 cc
FL05,14,2,3,hake white,35,1,Bio,Male,T,G076,4494,,356,3.5 cc
FL05,14,2,3,hake white,37,1,Bio,Female,I,G076,4504,,388,10.0 cc
FL05,14,2,3,monkfish,25,1,Bio,Male,I,G197,4508,,240,empty
FL05,14,2,3,monkfish,26,1,Bio,Female,T,G197,4511,,270,7.0 cc
FL05,14,2,3,monkfish,28,1,Bio,Male,T,G197,4507,,340,12.0 cc
FL05,14,2,3,monkfish,29,1,Bio,Male,I,G197,4513,,355,empty
FL05,14,2,3,monkfish,29,1,Bio,Female,T,G197,4514,,339,empty
FL05,14,2,3,monkfish,30,1,Bio,Female,T,G197,4512,,390,5.0 cc
FL05,14,2,3,monkfish,32,1,Bio,Male,T,G197,4510,,520,70.0 cc
FL05,14,2,3,monkfish,35,1,Bio,Female,T,G197,4506,,614,55.0 cc
FL05,14,2,3,monkfish,59,1,Bio,Male,S,G197,4509,,3240,5.0 cc
FL05,14,2,3,plaice american (dab),11,1,Bio,Male,I,G102,4454,,11,
FL05,14,2,3,plaice american (dab),12,1,Bio,Male,T,G102,4458,,12,
FL05,14,2,3,plaice american (dab),12,1,Bio,Female,I,G102,4446,,10,
FL05,14,2,3,plaice american (dab),12,1,Bio,Male,I,G102,4462,,8,
FL05,14,2,3,plaice american (dab),13,1,Bio,Male,I,G102,4470,,12,
FL05,14,2,3,plaice american (dab),14,1,Bio,Male,T,G102,4459,,13,
FL05,14,2,3,plaice american (dab),16,1,Bio,Female,I,G102,4456,,26,
FL05,14,2,3,plaice american (dab),18,1,Bio,Male,T,G102,4450,,37,
FL05,14,2,3,plaice american (dab),18,1,Bio,Female,I,G102,4447,,38,
FL05,14,2,3,plaice american (dab),19,1,Bio,Female,I,G102,4457,,47,
FL05,14,2,3,plaice american (dab),19,1,Bio,Male,T,G102,4453,,48,
FL05,14,2,3,plaice american (dab),19,1,Bio,Male,T,G102,4461,,50,
FL05,14,2,3,plaice american (dab),19,1,Bio,Male,T,G102,4452,,47,
FL05,14,2,3,plaice american (dab),20,1,Bio,Male,T,G102,4443,,58,
FL05,14,2,3,plaice american (dab),20,1,Bio,Male,T,G102,4444,,54,
FL05,14,2,3,plaice american (dab),21,1,Bio,Male,T,G102,4467,,61,
FL05,14,2,3,plaice american (dab),22,1,Bio,Male,T,G102,4466,,73,
FL05,14,2,3,plaice american (dab),22,1,Bio,Female,T,G102,4442,,79,
FL05,14,2,3,plaice american (dab),23,1,Bio,Male,T,G102,4464,,93,
FL05,14,2,3,plaice american (dab),23,1,Bio,Male,T,G102,4455,,84,
FL05,14,2,3,plaice american (dab),24,1,Bio,Male,T,G102,4451,,79,
FL05,14,2,3,plaice american (dab),25,1,Bio,Male,T,G102,4441,,117,
FL05,14,2,3,plaice american (dab),25,1,Bio,Female,R,G102,4463,,134,
FL05,14,2,3,plaice american (dab),28,1,Bio,Female,T,G102,4468,,185,
FL05,14,2,3,plaice american (dab),29,1,Bio,Female,T,G102,4460,,183,
FL05,14,2,3,plaice american (dab),31,1,Bio,Female,T,G102,4469,,252,
FL05,14,2,3,plaice american (dab),32,1,Bio,Female,T,G102,4449,,245,
FL05,14,2,3,plaice american (dab),33,1,Bio,Female,T,G102,4448,,269,
FL05,14,2,3,plaice american (dab),34,1,Bio,Female,S,G102,4465,,305,
FL05,14,2,3,plaice american (dab),43,1,Bio,Female,S,G102,4445,,782,
FL05,14,2,3,pollock,14,1,Bio,Female,I,G075,4489,,24,empty
FL05,15,2,3,monkfish,18,1,Bio,Male,I,G197,4573,,102,empty
FL05,15,2,3,monkfish,20,1,Bio,Female,I,G197,4572,,171,
FL05,15,2,3,monkfish,23,1,Bio,Male,I,G197,4574,,166,empty
FL05,15,2,3,monkfish,30,1,Bio,Female,T,G197,4568,,385,empty
FL05,15,2,3,monkfish,32,1,Bio,Male,T,G197,4569,,450,empty
FL05,15,2,3,monkfish,32,1,Bio,Male,T,G197,4567,,448,4.5 cc
FL05,15,2,3,monkfish,33,1,Bio,Female,T,G197,4571,,564,3.5 cc
FL05,15,2,3,monkfish,33,1,Bio,Female,T,G197,4570,,687,24.0 cc
FL05,15,2,3,plaice american (dab),10,1,Bio,Male,I,G102,4564,,8,
FL05,15,2,3,plaice american (dab),11,1,Bio,Female,I,G102,4563,,5,
FL05,15,2,3,plaice american (dab),12,1,Bio,Male,T,G102,4557,,11,
FL05,15,2,3,plaice american (dab),13,1,Bio,Female,I,G102,4562,,12,
FL05,15,2,3,plaice american (dab),14,1,Bio,Male,T,G102,4565,,17,
FL05,15,2,3,plaice american (dab),16,1,Bio,Male,T,G102,4558,,32,
FL05,15,2,3,plaice american (dab),16,1,Bio,Male,T,G102,4542,,27,
FL05,15,2,3,plaice american (dab),17,1,Bio,Male,T,G102,4556,,32,
FL05,15,2,3,plaice american (dab),17,1,Bio,Male,T,G102,4552,,32,
FL05,15,2,3,plaice american (dab),17,1,Bio,Male,T,G102,4561,,32,
FL05,15,2,3,plaice american (dab),17,1,Bio,Male,T,G102,4538,,35,
FL05,15,2,3,plaice american (dab),18,1,Bio,Male,T,G102,4550,,43,
FL05,15,2,3,plaice american (dab),18,1,Bio,Male,T,G102,4546,,47,
FL05,15,2,3,plaice american (dab),18,1,Bio,Male,T,G102,4549,,39,
FL05,15,2,3,plaice american (dab),19,1,Bio,Male,T,G102,4560,,46,
FL05,15,2,3,plaice american (dab),20,1,Bio,Female,I,G102,4540,,55,
FL05,15,2,3,plaice american (dab),20,1,Bio,Male,T,G102,4543,,59,
FL05,15,2,3,plaice american (dab),21,1,Bio,Male,T,G102,4553,,69,
FL05,15,2,3,plaice american (dab),22,1,Bio,Male,T,G102,4547,,66,
FL05,15,2,3,plaice american (dab),23,1,Bio,Male,T,G102,4555,,76,
FL05,15,2,3,plaice american (dab),23,1,Bio,Female,I,G102,4554,,76,
FL05,15,2,3,plaice american (dab),24,1,Bio,Female,T,G102,4548,,90,
FL05,15,2,3,plaice american (dab),25,1,Bio,Female,T,G102,4541,,103,
FL05,15,2,3,plaice american (dab),26,1,Bio,Male,S,G102,4559,,120,
FL05,15,2,3,plaice american (dab),26,1,Bio,Female,T,G102,4539,,138,
FL05,15,2,3,plaice american (dab),28,1,Bio,Female,T,G102,4551,,143,
FL05,15,2,3,plaice american (dab),28,1,Bio,Male,T,G102,4544,,169,
FL05,15,2,3,plaice american (dab),29,1,Bio,Female,T,G102,4537,,192,
FL05,15,2,3,plaice american (dab),32,1,Bio,Female,T,G102,4545,,228,
FL05,16,2,4,cod atlantic,52,1,Bio,Female,T,G073,4596,,1380,empty
FL05,16,2,4,cod atlantic,63,1,Bio,Male,T,G073,4595,,2760,empty
FL05,16,2,4,flounder atlantic witch (gray sole),14,1,Bio,Male,I,G107,4594,,12,
FL05,16,2,4,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,4592,,16,
FL05,16,2,4,flounder atlantic witch (gray sole),15,1,Bio,Male,I,G107,4589,,18,
FL05,16,2,4,flounder atlantic witch (gray sole),16,1,Bio,Female,I,G107,4591,,23,
FL05,16,2,4,flounder atlantic witch (gray sole),17,1,Bio,Male,I,G107,4588,,26,
FL05,16,2,4,flounder atlantic witch (gray sole),19,1,Bio,Male,T,G107,4593,,33,
FL05,16,2,4,flounder atlantic witch (gray sole),20,1,Bio,Male,I,G107,4590,,38,
FL05,16,2,4,flounder atlantic witch (gray sole),23,1,Bio,Female,I,G107,4587,,59,
FL05,16,2,4,flounder atlantic witch (gray sole),29,1,Bio,Female,T,G107,4586,,111,
FL05,16,2,4,flounder atlantic witch (gray sole),31,1,Bio,Male,T,G107,4585,,177,
FL05,16,2,4,flounder atlantic witch (gray sole),33,1,Bio,Female,T,G107,4584,,243,
FL05,16,2,4,hake silver (whiting),19,1,Bio,Female,I,G072,4626,,44,0.25 cc
FL05,16,2,4,hake silver (whiting),20,1,Bio,Male,T,G072,4622,,50,
FL05,16,2,4,hake silver (whiting),20,1,Bio,Male,I,G072,4612,,44,blown
FL05,16,2,4,hake silver (whiting),21,1,Bio,Male,T,G072,4616,,56,0.75 cc
FL05,16,2,4,hake silver (whiting),22,1,Bio,Male,T,G072,4621,,67,
FL05,16,2,4,hake silver (whiting),22,1,Bio,Male,T,G072,4613,,70,
FL05,16,2,4,hake silver (whiting),22,1,Bio,Female,I,G072,4602,,70,blown
FL05,16,2,4,hake silver (whiting),23,1,Bio,Male,T,G072,4610,,79,
FL05,16,2,4,hake silver (whiting),23,1,Bio,Female,I,G072,4623,,86,
FL05,16,2,4,hake silver (whiting),23,1,Bio,Female,I,G072,4604,,85,0.75 cc
FL05,16,2,4,hake silver (whiting),24,1,Bio,Male,T,G072,4618,,96,
FL05,16,2,4,hake silver (whiting),24,1,Bio,Male,T,G072,4617,,99,
FL05,16,2,4,hake silver (whiting),24,1,Bio,Female,I,G072,4607,,90,1.5 cc
FL05,16,2,4,hake silver (whiting),25,1,Bio,Male,T,G072,4625,,111,blown
FL05,16,2,4,hake silver (whiting),26,1,Bio,Female,T,G072,4609,,147,1.0 cc
FL05,16,2,4,hake silver (whiting),26,1,Bio,Female,T,G072,4611,,156,
FL05,16,2,4,hake silver (whiting),27,1,Bio,Female,D,G072,4619,,153,2.5 cc
FL05,16,2,4,hake silver (whiting),28,1,Bio,Female,T,G072,4614,,162,
FL05,16,2,4,hake silver (whiting),28,1,Bio,Female,D,G072,4603,,154,
FL05,16,2,4,hake silver (whiting),28,1,Bio,Female,D,G072,4601,,138,
FL05,16,2,4,hake silver (whiting),28,1,Bio,Female,D,G072,4600,,162,3.0 cc
FL05,16,2,4,hake silver (whiting),28,1,Bio,Female,D,G072,4605,,156,
FL05,16,2,4,hake silver (whiting),29,1,Bio,Female,D,G072,4624,,169,
FL05,16,2,4,hake silver (whiting),29,1,Bio,Female,D,G072,4598,,181,0.4 cc
